"------------------------------------------------------------------------------------------ "
"  Atmospheric CO2 concentrations (ppm) derived from continuous analyzer                    "
"  near Point Barrow, Alaska by John Kelley in collaboration with C. D. Keeling             "
"                                                                                           "
"   Source: R. F. Keeling, S. C. Piper, A. F. Bollenbacher and S. J. Walker                 "
"   Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                      "
"   Scripps Institution of Oceanography (SIO)                                               "
"   University of California                                                                "
"   La Jolla, California USA 92093-0244                                                     "
"                                                                                           "
"   Status of data and correspondence:                                                      "
"                                                                                           "
"   These data are subject to revision based on recalibration of standard gases             "
"     and re-evaluation of the carrier gas effect. Questions                                "
"   about the data should be directed to Dr. Stephen Piper (scpiper@ucsd.edu) or            "
"        Dr. Ralph Keeling (rkeeling@ucsd.edu) of the Scripps CO2 Program                   "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
"   Please cite as:                                                                         "
"                                                                                           "
"   Kelley, J.J., Jr. 1969.  An analysis of carbon dioxide in the arctic atmosphere near    "
"     Barrow, Alaska, 1961 to 1967, Scientific report, Department of Atmospheric            "
"     Sciences, University of Washington, Office of Naval Research, Contract                "
"     N00014-67-A-0103-0007, NR 307-252.                                                    "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
" Date and Time are local times ('L'), given both in decimal and year, month, day form      "
" Sample values are daily averages for all conditions.  Data have not been filtered for     "
"   wind direction or wind speed. Average time of day was not                               "
"  saved in the original documentation and is listed as 9999L                               "
" Decimal date is calculated assuming noon time sample.                                     "
" Pressure of -999 indicates ground-based measurement                                       "
" Station KL1 (Kelley 1) was located on the ocean beach.  KL2 was located                   "
" 1.2 km inland from the ocean near a lake at North Meadow station, as shown in figure 1    "
"  of Kelley, 1969                                                                          "
" Data from KL1 were analyzed with an Applied Physics Corporation (APC) analyzer similar to "
"  that used at Scripps whereas those at KL2 were analyzed with a URAS analyzer.  In this   "
"    data version, we have assumed that the carrier gas effect of the URAS was the same     "
"    as for the APC analyzer.                                                               "
"                                                                                           "
" CO2 concentrations are expressed on the Scripps '08A' calibration scale (column 'CO2')    "
" corrected for carrier gas, sample pressure, plenum volume change, flask size, and         "
" analyzer detector changes                                                                 "
"                                                                                           "
" File is sorted by ascending date.                                                         "
"                                                                                           "
"  Flags:                                                                                   "
"                                                                                           "
"  0 - accepted value, continuous analyzer                                                  "
"  5 - rejected value, more than 3 sigma from fitted spline curve                           "
"                                                                                           "
Sample, ,,,,                                   Sample, Sample,,
1961.595947, 71.3400, -156.6400, -999, 310.16, 610806, 9999L, 'KL1', 0
1961.598633, 71.3400, -156.6400, -999, 310.14, 610807, 9999L, 'KL1', 0
1961.601318, 71.3400, -156.6400, -999, 309.63, 610808, 9999L, 'KL1', 0
1961.609619, 71.3400, -156.6400, -999, 310.57, 610811, 9999L, 'KL1', 0
1961.617798, 71.3400, -156.6400, -999, 310.16, 610814, 9999L, 'KL1', 0
1961.620605, 71.3400, -156.6400, -999, 308.79, 610815, 9999L, 'KL1', 0
1961.623291, 71.3400, -156.6400, -999, 308.44, 610816, 9999L, 'KL1', 0
1961.625977, 71.3400, -156.6400, -999, 311.07, 610817, 9999L, 'KL1', 0
1961.628784, 71.3400, -156.6400, -999, 308.98, 610818, 9999L, 'KL1', 0
1961.631470, 71.3400, -156.6400, -999, 313.46, 610819, 9999L, 'KL1', 5
1961.636963, 71.3400, -156.6400, -999, 308.94, 610821, 9999L, 'KL1', 0
1961.639771, 71.3400, -156.6400, -999, 309.42, 610822, 9999L, 'KL1', 0
1961.642456, 71.3400, -156.6400, -999, 310.22, 610823, 9999L, 'KL1', 0
1961.645264, 71.3400, -156.6400, -999, 310.92, 610824, 9999L, 'KL1', 0
1961.653442, 71.3400, -156.6400, -999, 310.26, 610827, 9999L, 'KL1', 0
1961.656128, 71.3400, -156.6400, -999, 309.97, 610828, 9999L, 'KL1', 0
1961.658936, 71.3400, -156.6400, -999, 309.85, 610829, 9999L, 'KL1', 0
1961.661621, 71.3400, -156.6400, -999, 310.13, 610830, 9999L, 'KL1', 0
1961.664429, 71.3400, -156.6400, -999, 310.77, 610831, 9999L, 'KL1', 0
1961.667114, 71.3400, -156.6400, -999, 310.67, 610901, 9999L, 'KL1', 0
1961.669922, 71.3400, -156.6400, -999, 311.88, 610902, 9999L, 'KL1', 0
1961.678101, 71.3400, -156.6400, -999, 314.23, 610905, 9999L, 'KL1', 5
1961.680786, 71.3400, -156.6400, -999, 319.73, 610906, 9999L, 'KL1', 5
1961.683594, 71.3400, -156.6400, -999, 311.36, 610907, 9999L, 'KL1', 0
1961.689087, 71.3400, -156.6400, -999, 310.74, 610909, 9999L, 'KL1', 0
1961.691772, 71.3400, -156.6400, -999, 310.61, 610910, 9999L, 'KL1', 0
1961.699951, 71.3400, -156.6400, -999, 311.34, 610913, 9999L, 'KL1', 0
1961.702759, 71.3400, -156.6400, -999, 310.83, 610914, 9999L, 'KL1', 0
1961.705444, 71.3400, -156.6400, -999, 311.72, 610915, 9999L, 'KL1', 0
1961.708252, 71.3400, -156.6400, -999, 311.72, 610916, 9999L, 'KL1', 0
1961.710938, 71.3400, -156.6400, -999, 312.04, 610917, 9999L, 'KL1', 0
1961.713745, 71.3400, -156.6400, -999, 310.87, 610918, 9999L, 'KL1', 0
1961.721924, 71.3400, -156.6400, -999, 313.47, 610921, 9999L, 'KL1', 0
1961.724609, 71.3400, -156.6400, -999, 314.21, 610922, 9999L, 'KL1', 0
1961.727417, 71.3400, -156.6400, -999, 314.91, 610923, 9999L, 'KL1', 0
1961.730103, 71.3400, -156.6400, -999, 313.68, 610924, 9999L, 'KL1', 0
1961.732910, 71.3400, -156.6400, -999, 312.74, 610925, 9999L, 'KL1', 0
1961.735596, 71.3400, -156.6400, -999, 315.95, 610926, 9999L, 'KL1', 0
1961.738403, 71.3400, -156.6400, -999, 318.89, 610927, 9999L, 'KL1', 5
1961.741089, 71.3400, -156.6400, -999, 315.91, 610928, 9999L, 'KL1', 0
1961.743896, 71.3400, -156.6400, -999, 315.20, 610929, 9999L, 'KL1', 0
1961.746582, 71.3400, -156.6400, -999, 313.29, 610930, 9999L, 'KL1', 0
1961.749268, 71.3400, -156.6400, -999, 313.34, 611001, 9999L, 'KL1', 0
1961.752075, 71.3400, -156.6400, -999, 313.54, 611002, 9999L, 'KL1', 0
1961.754761, 71.3400, -156.6400, -999, 313.59, 611003, 9999L, 'KL1', 0
1961.757568, 71.3400, -156.6400, -999, 314.05, 611004, 9999L, 'KL1', 0
1961.768433, 71.3400, -156.6400, -999, 315.29, 611008, 9999L, 'KL1', 0
1961.771240, 71.3400, -156.6400, -999, 315.78, 611009, 9999L, 'KL1', 0
1961.773926, 71.3400, -156.6400, -999, 316.12, 611010, 9999L, 'KL1', 0
1961.776733, 71.3400, -156.6400, -999, 315.67, 611011, 9999L, 'KL1', 0
1961.779419, 71.3400, -156.6400, -999, 314.57, 611012, 9999L, 'KL1', 0
1961.782227, 71.3400, -156.6400, -999, 315.63, 611013, 9999L, 'KL1', 0
1961.784912, 71.3400, -156.6400, -999, 318.69, 611014, 9999L, 'KL1', 0
1961.787720, 71.3400, -156.6400, -999, 317.11, 611015, 9999L, 'KL1', 0
1961.790405, 71.3400, -156.6400, -999, 318.98, 611016, 9999L, 'KL1', 0
1961.793091, 71.3400, -156.6400, -999, 317.16, 611017, 9999L, 'KL1', 0
1961.795898, 71.3400, -156.6400, -999, 318.82, 611018, 9999L, 'KL1', 0
1961.798584, 71.3400, -156.6400, -999, 320.36, 611019, 9999L, 'KL1', 5
1961.801392, 71.3400, -156.6400, -999, 319.12, 611020, 9999L, 'KL1', 0
1961.804077, 71.3400, -156.6400, -999, 322.42, 611021, 9999L, 'KL1', 5
1961.826050, 71.3400, -156.6400, -999, 319.68, 611029, 9999L, 'KL1', 0
1961.828735, 71.3400, -156.6400, -999, 320.41, 611030, 9999L, 'KL1', 0
1961.831543, 71.3400, -156.6400, -999, 320.48, 611031, 9999L, 'KL1', 0
1961.834229, 71.3400, -156.6400, -999, 320.28, 611101, 9999L, 'KL1', 0
1961.837036, 71.3400, -156.6400, -999, 320.83, 611102, 9999L, 'KL1', 0
1961.839722, 71.3400, -156.6400, -999, 322.16, 611103, 9999L, 'KL1', 5
1961.842407, 71.3400, -156.6400, -999, 320.28, 611104, 9999L, 'KL1', 0
1961.845215, 71.3400, -156.6400, -999, 317.63, 611105, 9999L, 'KL1', 0
1961.847900, 71.3400, -156.6400, -999, 317.89, 611106, 9999L, 'KL1', 0
1961.850708, 71.3400, -156.6400, -999, 318.43, 611107, 9999L, 'KL1', 0
1961.853394, 71.3400, -156.6400, -999, 313.15, 611108, 9999L, 'KL1', 5
1961.856201, 71.3400, -156.6400, -999, 318.26, 611109, 9999L, 'KL1', 0
1961.858887, 71.3400, -156.6400, -999, 319.69, 611110, 9999L, 'KL1', 0
1961.861694, 71.3400, -156.6400, -999, 319.40, 611111, 9999L, 'KL1', 0
1961.864380, 71.3400, -156.6400, -999, 319.65, 611112, 9999L, 'KL1', 0
1961.867065, 71.3400, -156.6400, -999, 318.85, 611113, 9999L, 'KL1', 0
1961.869873, 71.3400, -156.6400, -999, 316.28, 611114, 9999L, 'KL1', 5
1961.900024, 71.3400, -156.6400, -999, 319.74, 611125, 9999L, 'KL1', 0
1961.905518, 71.3400, -156.6400, -999, 320.38, 611127, 9999L, 'KL1', 0
1961.908203, 71.3400, -156.6400, -999, 320.23, 611128, 9999L, 'KL1', 0
1961.911011, 71.3400, -156.6400, -999, 320.81, 611129, 9999L, 'KL1', 0
1961.916382, 71.3400, -156.6400, -999, 319.70, 611201, 9999L, 'KL1', 0
1961.919189, 71.3400, -156.6400, -999, 319.83, 611202, 9999L, 'KL1', 0
1961.921875, 71.3400, -156.6400, -999, 319.94, 611203, 9999L, 'KL1', 0
1961.924683, 71.3400, -156.6400, -999, 319.85, 611204, 9999L, 'KL1', 0
1961.927368, 71.3400, -156.6400, -999, 320.65, 611205, 9999L, 'KL1', 0
1961.930176, 71.3400, -156.6400, -999, 320.58, 611206, 9999L, 'KL1', 0
1961.932861, 71.3400, -156.6400, -999, 320.74, 611207, 9999L, 'KL1', 0
1961.935669, 71.3400, -156.6400, -999, 320.25, 611208, 9999L, 'KL1', 0
1961.938354, 71.3400, -156.6400, -999, 319.89, 611209, 9999L, 'KL1', 0
1961.941040, 71.3400, -156.6400, -999, 320.03, 611210, 9999L, 'KL1', 0
1961.946533, 71.3400, -156.6400, -999, 320.48, 611212, 9999L, 'KL1', 0
1961.949341, 71.3400, -156.6400, -999, 320.83, 611213, 9999L, 'KL1', 0
1961.952026, 71.3400, -156.6400, -999, 321.20, 611214, 9999L, 'KL1', 0
1961.957520, 71.3400, -156.6400, -999, 320.59, 611216, 9999L, 'KL1', 0
1962.094482, 71.3400, -156.6400, -999, 326.11, 620204, 9999L, 'KL1', 5
1962.097290, 71.3400, -156.6400, -999, 326.65, 620205, 9999L, 'KL1', 5
1962.099976, 71.3400, -156.6400, -999, 326.74, 620206, 9999L, 'KL1', 5
1962.102783, 71.3400, -156.6400, -999, 326.59, 620207, 9999L, 'KL1', 5
1962.105469, 71.3400, -156.6400, -999, 325.90, 620208, 9999L, 'KL1', 5
1962.108276, 71.3400, -156.6400, -999, 325.92, 620209, 9999L, 'KL1', 5
1962.110962, 71.3400, -156.6400, -999, 326.21, 620210, 9999L, 'KL1', 5
1962.113647, 71.3400, -156.6400, -999, 327.31, 620211, 9999L, 'KL1', 5
1962.116455, 71.3400, -156.6400, -999, 326.87, 620212, 9999L, 'KL1', 5
1962.119141, 71.3400, -156.6400, -999, 326.05, 620213, 9999L, 'KL1', 5
1962.121948, 71.3400, -156.6400, -999, 325.67, 620214, 9999L, 'KL1', 0
1962.124634, 71.3400, -156.6400, -999, 325.51, 620215, 9999L, 'KL1', 0
1962.127441, 71.3400, -156.6400, -999, 325.18, 620216, 9999L, 'KL1', 0
1962.130127, 71.3400, -156.6400, -999, 322.77, 620217, 9999L, 'KL1', 0
1962.132935, 71.3400, -156.6400, -999, 323.25, 620218, 9999L, 'KL1', 0
1962.135620, 71.3400, -156.6400, -999, 323.25, 620219, 9999L, 'KL1', 0
1962.138306, 71.3400, -156.6400, -999, 323.27, 620220, 9999L, 'KL1', 0
1962.141113, 71.3400, -156.6400, -999, 323.12, 620221, 9999L, 'KL1', 0
1962.143799, 71.3400, -156.6400, -999, 323.00, 620222, 9999L, 'KL1', 0
1962.146606, 71.3400, -156.6400, -999, 322.48, 620223, 9999L, 'KL1', 0
1962.149292, 71.3400, -156.6400, -999, 322.40, 620224, 9999L, 'KL1', 0
1962.152100, 71.3400, -156.6400, -999, 322.69, 620225, 9999L, 'KL1', 0
1962.154785, 71.3400, -156.6400, -999, 322.84, 620226, 9999L, 'KL1', 0
1962.157593, 71.3400, -156.6400, -999, 321.86, 620227, 9999L, 'KL1', 0
1962.160278, 71.3400, -156.6400, -999, 322.21, 620228, 9999L, 'KL1', 0
1962.162964, 71.3400, -156.6400, -999, 322.27, 620301, 9999L, 'KL1', 0
1962.165771, 71.3400, -156.6400, -999, 322.62, 620302, 9999L, 'KL1', 0
1962.168457, 71.3400, -156.6400, -999, 322.55, 620303, 9999L, 'KL1', 0
1962.171265, 71.3400, -156.6400, -999, 322.36, 620304, 9999L, 'KL1', 0
1962.173950, 71.3400, -156.6400, -999, 323.34, 620305, 9999L, 'KL1', 0
1962.176758, 71.3400, -156.6400, -999, 322.78, 620306, 9999L, 'KL1', 0
1962.179443, 71.3400, -156.6400, -999, 322.81, 620307, 9999L, 'KL1', 0
1962.182251, 71.3400, -156.6400, -999, 322.53, 620308, 9999L, 'KL1', 0
1962.184937, 71.3400, -156.6400, -999, 321.80, 620309, 9999L, 'KL1', 0
1962.187622, 71.3400, -156.6400, -999, 322.94, 620310, 9999L, 'KL1', 0
1962.190430, 71.3400, -156.6400, -999, 322.63, 620311, 9999L, 'KL1', 0
1962.193115, 71.3400, -156.6400, -999, 321.53, 620312, 9999L, 'KL1', 0
1962.195923, 71.3400, -156.6400, -999, 321.49, 620313, 9999L, 'KL1', 0
1962.198608, 71.3400, -156.6400, -999, 322.11, 620314, 9999L, 'KL1', 0
1962.201416, 71.3400, -156.6400, -999, 322.05, 620315, 9999L, 'KL1', 0
1962.204102, 71.3400, -156.6400, -999, 322.12, 620316, 9999L, 'KL1', 0
1962.206909, 71.3400, -156.6400, -999, 322.40, 620317, 9999L, 'KL1', 0
1962.209595, 71.3400, -156.6400, -999, 322.40, 620318, 9999L, 'KL1', 0
1962.212280, 71.3400, -156.6400, -999, 322.47, 620319, 9999L, 'KL1', 0
1962.215088, 71.3400, -156.6400, -999, 322.59, 620320, 9999L, 'KL1', 0
1962.217773, 71.3400, -156.6400, -999, 322.30, 620321, 9999L, 'KL1', 0
1962.220581, 71.3400, -156.6400, -999, 322.76, 620322, 9999L, 'KL1', 0
1962.223267, 71.3400, -156.6400, -999, 322.72, 620323, 9999L, 'KL1', 0
1962.226074, 71.3400, -156.6400, -999, 322.72, 620324, 9999L, 'KL1', 0
1962.234253, 71.3400, -156.6400, -999, 322.52, 620327, 9999L, 'KL1', 0
1962.236938, 71.3400, -156.6400, -999, 321.98, 620328, 9999L, 'KL1', 0
1962.239746, 71.3400, -156.6400, -999, 322.14, 620329, 9999L, 'KL1', 0
1962.242432, 71.3400, -156.6400, -999, 322.29, 620330, 9999L, 'KL1', 0
1962.245239, 71.3400, -156.6400, -999, 322.17, 620331, 9999L, 'KL1', 0
1962.247925, 71.3400, -156.6400, -999, 322.33, 620401, 9999L, 'KL1', 0
1962.250732, 71.3400, -156.6400, -999, 321.89, 620402, 9999L, 'KL1', 0
1962.253418, 71.3400, -156.6400, -999, 322.33, 620403, 9999L, 'KL1', 0
1962.256104, 71.3400, -156.6400, -999, 321.36, 620404, 9999L, 'KL1', 0
1962.258911, 71.3400, -156.6400, -999, 322.33, 620405, 9999L, 'KL1', 0
1962.261597, 71.3400, -156.6400, -999, 322.71, 620406, 9999L, 'KL1', 0
1962.264404, 71.3400, -156.6400, -999, 322.77, 620407, 9999L, 'KL1', 0
1962.267090, 71.3400, -156.6400, -999, 322.84, 620408, 9999L, 'KL1', 0
1962.269897, 71.3400, -156.6400, -999, 323.90, 620409, 9999L, 'KL1', 0
1962.272583, 71.3400, -156.6400, -999, 322.81, 620410, 9999L, 'KL1', 0
1962.275391, 71.3400, -156.6400, -999, 322.21, 620411, 9999L, 'KL1', 0
1962.278076, 71.3400, -156.6400, -999, 322.81, 620412, 9999L, 'KL1', 0
1962.280762, 71.3400, -156.6400, -999, 322.52, 620413, 9999L, 'KL1', 0
1962.283569, 71.3400, -156.6400, -999, 322.69, 620414, 9999L, 'KL1', 0
1962.286255, 71.3400, -156.6400, -999, 322.84, 620415, 9999L, 'KL1', 0
1962.289062, 71.3400, -156.6400, -999, 322.84, 620416, 9999L, 'KL1', 0
1962.291748, 71.3400, -156.6400, -999, 322.65, 620417, 9999L, 'KL1', 0
1962.294556, 71.3400, -156.6400, -999, 323.19, 620418, 9999L, 'KL1', 0
1962.297241, 71.3400, -156.6400, -999, 323.09, 620419, 9999L, 'KL1', 0
1962.300049, 71.3400, -156.6400, -999, 322.69, 620420, 9999L, 'KL1', 0
1962.302734, 71.3400, -156.6400, -999, 322.71, 620421, 9999L, 'KL1', 0
1962.305420, 71.3400, -156.6400, -999, 323.25, 620422, 9999L, 'KL1', 0
1962.308228, 71.3400, -156.6400, -999, 323.09, 620423, 9999L, 'KL1', 0
1962.310913, 71.3400, -156.6400, -999, 323.50, 620424, 9999L, 'KL1', 0
1962.313721, 71.3400, -156.6400, -999, 323.69, 620425, 9999L, 'KL1', 0
1962.316406, 71.3400, -156.6400, -999, 323.38, 620426, 9999L, 'KL1', 0
1962.319214, 71.3400, -156.6400, -999, 323.78, 620427, 9999L, 'KL1', 0
1962.321899, 71.3400, -156.6400, -999, 322.69, 620428, 9999L, 'KL1', 0
1962.324707, 71.3400, -156.6400, -999, 323.82, 620429, 9999L, 'KL1', 0
1962.327393, 71.3400, -156.6400, -999, 323.31, 620430, 9999L, 'KL1', 0
1962.330078, 71.3400, -156.6400, -999, 323.93, 620501, 9999L, 'KL1', 0
1962.332886, 71.3400, -156.6400, -999, 323.31, 620502, 9999L, 'KL1', 0
1962.335571, 71.3400, -156.6400, -999, 323.18, 620503, 9999L, 'KL1', 0
1962.338379, 71.3400, -156.6400, -999, 323.53, 620504, 9999L, 'KL1', 0
1962.341064, 71.3400, -156.6400, -999, 324.31, 620505, 9999L, 'KL1', 0
1962.343872, 71.3400, -156.6400, -999, 323.72, 620506, 9999L, 'KL1', 0
1962.346558, 71.3400, -156.6400, -999, 324.16, 620507, 9999L, 'KL1', 0
1962.349365, 71.3400, -156.6400, -999, 323.81, 620508, 9999L, 'KL1', 0
1962.352051, 71.3400, -156.6400, -999, 323.75, 620509, 9999L, 'KL1', 0
1962.354736, 71.3400, -156.6400, -999, 323.94, 620510, 9999L, 'KL1', 0
1962.357544, 71.3400, -156.6400, -999, 324.06, 620511, 9999L, 'KL1', 0
1962.360229, 71.3400, -156.6400, -999, 324.04, 620512, 9999L, 'KL1', 0
1962.363037, 71.3400, -156.6400, -999, 324.00, 620513, 9999L, 'KL1', 0
1962.365723, 71.3400, -156.6400, -999, 323.62, 620514, 9999L, 'KL1', 0
1962.368530, 71.3400, -156.6400, -999, 324.23, 620515, 9999L, 'KL1', 0
1962.371216, 71.3400, -156.6400, -999, 324.13, 620516, 9999L, 'KL1', 0
1962.374023, 71.3400, -156.6400, -999, 323.94, 620517, 9999L, 'KL1', 0
1962.376709, 71.3400, -156.6400, -999, 323.16, 620518, 9999L, 'KL1', 0
1962.379395, 71.3400, -156.6400, -999, 323.79, 620519, 9999L, 'KL1', 0
1962.382202, 71.3400, -156.6400, -999, 323.63, 620520, 9999L, 'KL1', 0
1962.384888, 71.3400, -156.6400, -999, 324.25, 620521, 9999L, 'KL1', 0
1962.387695, 71.3400, -156.6400, -999, 323.63, 620522, 9999L, 'KL1', 0
1962.390381, 71.3400, -156.6400, -999, 323.56, 620523, 9999L, 'KL1', 0
1962.393188, 71.3400, -156.6400, -999, 324.13, 620524, 9999L, 'KL1', 0
1962.395874, 71.3400, -156.6400, -999, 323.94, 620525, 9999L, 'KL1', 0
1962.398682, 71.3400, -156.6400, -999, 323.92, 620526, 9999L, 'KL1', 0
1962.401367, 71.3400, -156.6400, -999, 324.29, 620527, 9999L, 'KL1', 0
1962.404053, 71.3400, -156.6400, -999, 324.13, 620528, 9999L, 'KL1', 0
1962.406860, 71.3400, -156.6400, -999, 323.69, 620529, 9999L, 'KL1', 0
1962.409546, 71.3400, -156.6400, -999, 323.69, 620530, 9999L, 'KL1', 0
1962.412354, 71.3400, -156.6400, -999, 324.84, 620531, 9999L, 'KL1', 0
1962.415039, 71.3400, -156.6400, -999, 323.49, 620601, 9999L, 'KL1', 0
1962.417847, 71.3400, -156.6400, -999, 323.39, 620602, 9999L, 'KL1', 0
1962.420532, 71.3400, -156.6400, -999, 323.67, 620603, 9999L, 'KL1', 0
1962.423340, 71.3400, -156.6400, -999, 323.67, 620604, 9999L, 'KL1', 0
1962.426025, 71.3400, -156.6400, -999, 323.98, 620605, 9999L, 'KL1', 0
1962.428711, 71.3400, -156.6400, -999, 323.08, 620606, 9999L, 'KL1', 0
1962.431519, 71.3400, -156.6400, -999, 323.48, 620607, 9999L, 'KL1', 0
1962.434204, 71.3400, -156.6400, -999, 324.17, 620608, 9999L, 'KL1', 0
1962.437012, 71.3400, -156.6400, -999, 325.19, 620609, 9999L, 'KL1', 0
1962.439697, 71.3400, -156.6400, -999, 324.15, 620610, 9999L, 'KL1', 0
1962.442505, 71.3400, -156.6400, -999, 325.41, 620611, 9999L, 'KL1', 0
1962.445190, 71.3400, -156.6400, -999, 322.73, 620612, 9999L, 'KL1', 0
1962.447998, 71.3400, -156.6400, -999, 320.59, 620613, 9999L, 'KL1', 0
1962.450684, 71.3400, -156.6400, -999, 320.44, 620614, 9999L, 'KL1', 0
1962.453369, 71.3400, -156.6400, -999, 321.19, 620615, 9999L, 'KL1', 0
1962.456177, 71.3400, -156.6400, -999, 320.84, 620616, 9999L, 'KL1', 0
1962.458862, 71.3400, -156.6400, -999, 322.50, 620617, 9999L, 'KL1', 0
1962.461670, 71.3400, -156.6400, -999, 322.96, 620618, 9999L, 'KL1', 0
1962.464355, 71.3400, -156.6400, -999, 319.41, 620619, 9999L, 'KL1', 0
1962.467163, 71.3400, -156.6400, -999, 318.75, 620620, 9999L, 'KL1', 0
1962.469849, 71.3400, -156.6400, -999, 321.50, 620621, 9999L, 'KL1', 0
1962.472656, 71.3400, -156.6400, -999, 321.94, 620622, 9999L, 'KL1', 0
1962.475342, 71.3400, -156.6400, -999, 322.13, 620623, 9999L, 'KL1', 0
