"-------------------------------------------------------------------------------------------"
" Atmospheric CO2 concentrations (ppm) derived from in situ air measurements                "
" at La Jolla Pier, California: Latitude 32.9°N Longitude 117.3°W Elevation 10m             "
"                                                                                           "
" Source: R. F. Keeling, S. C. Piper, A. F. Bollenbacher and S. J. Walker                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu) and            "
" and Dr. Stephen Piper (scpiper@popmail.ucsd.edu), Scripps CO2 Program.                    "
"                                                                                           "
" Baseline data in this file through 30-Apr-2012 from archive dated 11-May-2012 12:14:25    "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly CO2 concentrations in micro-mol CO2 per mole (ppm)  "
" reported on the 2008A SIO manometric mole fraction scale.  This is the standard           "
" version of the data most often sought.  The monthly values have been adjusted             "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '08A' calibration scale                            "
2001, 04,   36996, 2001.2877,   376.33,   372.41,     376.22,   372.29,     376.33,   372.41
2001, 05,   37026, 2001.3699,   377.02,   372.86,     376.57,   372.41,     377.02,   372.86
2001, 06,   37057, 2001.4548,   374.36,   372.48,     374.39,   372.52,     374.36,   372.48
2001, 07,   37087, 2001.5370,   368.49,   371.10,     370.02,   372.63,     368.49,   371.10
2001, 08,   37118, 2001.6219,   367.16,   373.49,     366.42,   372.75,     367.16,   373.49
2001, 09,   37149, 2001.7068,   367.95,   373.79,     367.03,   372.87,     367.95,   373.79
2001, 10,   37179, 2001.7890,   371.88,   374.35,     370.51,   372.99,     371.88,   374.35
2001, 11,   37210, 2001.8740,   372.37,   372.42,     373.06,   373.10,     372.37,   372.42
2001, 12,   37240, 2001.9562,   374.10,   373.49,     373.83,   373.22,     374.10,   373.49
2002, 01,   37271, 2002.0411,   375.44,   373.98,     374.79,   373.34,     375.44,   373.98
2002, 02,   37302, 2002.1260,   375.95,   373.48,     375.94,   373.47,     375.95,   373.48
2002, 03,   37330, 2002.2027,   376.76,   373.67,     376.70,   373.61,     376.76,   373.67
2002, 04,   37361, 2002.2877,   376.66,   372.71,     377.73,   373.78,     376.66,   372.71
2002, 05,   37391, 2002.3699,   377.76,   373.57,     378.17,   373.98,     377.76,   373.57
2002, 06,   37422, 2002.4548,   375.26,   373.37,     376.10,   374.22,     375.26,   373.37
2002, 07,   37452, 2002.5370,   372.28,   374.90,     371.84,   374.47,     372.28,   374.90
2002, 08,   37483, 2002.6219,   368.50,   374.88,     368.35,   374.73,     368.50,   374.88
2002, 09,   37514, 2002.7068,   369.22,   375.11,     369.11,   375.00,     369.22,   375.11
2002, 10,   37544, 2002.7890,   373.80,   376.30,     372.75,   375.24,     373.80,   376.30
2002, 11,   37575, 2002.8740,   375.14,   375.18,     375.43,   375.48,     375.14,   375.18
2002, 12,   37605, 2002.9562,   375.94,   375.33,     376.32,   375.70,     375.94,   375.33
2003, 01,   37636, 2003.0411,   -99.99,   -99.99,     377.39,   375.93,     377.39,   375.93
2003, 02,   37667, 2003.1260,   378.57,   376.08,     378.64,   376.15,     378.57,   376.08
2003, 03,   37695, 2003.2027,   378.52,   375.40,     379.46,   376.34,     378.52,   375.40
2003, 04,   37726, 2003.2877,   380.62,   376.64,     380.54,   376.56,     380.62,   376.64
2003, 05,   37756, 2003.3699,   380.98,   376.76,     380.98,   376.76,     380.98,   376.76
2003, 06,   37787, 2003.4548,   379.30,   377.40,     378.86,   376.96,     379.30,   377.40
2003, 07,   37817, 2003.5370,   374.33,   376.97,     374.49,   377.14,     374.33,   376.97
2003, 08,   37848, 2003.6219,   370.91,   377.33,     370.89,   377.32,     370.91,   377.33
2003, 09,   37879, 2003.7068,   370.94,   376.87,     371.57,   377.49,     370.94,   376.87
2003, 10,   37909, 2003.7890,   375.43,   377.94,     375.15,   377.66,     375.43,   377.94
2003, 11,   37940, 2003.8740,   378.86,   378.90,     377.77,   377.82,     378.86,   378.90
2003, 12,   37970, 2003.9562,   378.53,   377.91,     378.58,   377.96,     378.53,   377.91
2004, 01,   38001, 2004.0410,   378.99,   377.52,     379.57,   378.10,     378.99,   377.52
2004, 02,   38032, 2004.1257,   380.62,   378.12,     380.72,   378.22,     380.62,   378.12
2004, 03,   38061, 2004.2049,   381.89,   378.74,     381.49,   378.34,     381.89,   378.74
2004, 04,   38092, 2004.2896,   382.50,   378.47,     382.49,   378.46,     382.50,   378.47
2004, 05,   38122, 2004.3716,   381.95,   377.72,     382.81,   378.57,     381.95,   377.72
2004, 06,   38153, 2004.4563,   380.67,   378.82,     380.55,   378.70,     380.67,   378.82
2004, 07,   38183, 2004.5383,   376.23,   378.96,     376.10,   378.84,     376.23,   378.96
2004, 08,   38214, 2004.6230,   373.26,   379.76,     372.48,   378.97,     373.26,   379.76
2004, 09,   38245, 2004.7077,   372.45,   378.39,     373.17,   379.11,     372.45,   378.39
2004, 10,   38275, 2004.7896,   376.90,   379.41,     376.74,   379.25,     376.90,   379.41
2004, 11,   38306, 2004.8743,   377.84,   377.88,     379.35,   379.40,     377.84,   377.88
2004, 12,   38336, 2004.9563,   -99.99,   -99.99,     380.17,   379.54,     380.17,   379.54
2005, 01,   38367, 2005.0411,   381.64,   380.16,     381.18,   379.70,     381.64,   380.16
2005, 02,   38398, 2005.1260,   382.32,   379.80,     382.37,   379.85,     382.32,   379.80
2005, 03,   38426, 2005.2027,   384.15,   380.99,     383.14,   379.98,     384.15,   380.99
2005, 04,   38457, 2005.2877,   383.81,   379.77,     384.18,   380.14,     383.81,   379.77
2005, 05,   38487, 2005.3699,   383.86,   379.58,     384.58,   380.30,     383.86,   379.58
2005, 06,   38518, 2005.4548,   381.05,   379.12,     382.41,   380.48,     381.05,   379.12
2005, 07,   38548, 2005.5370,   378.25,   380.93,     377.99,   380.67,     378.25,   380.93
2005, 08,   38579, 2005.6219,   374.56,   381.08,     374.37,   380.89,     374.56,   381.08
2005, 09,   38610, 2005.7068,   374.41,   380.42,     375.10,   381.11,     374.41,   380.42
2005, 10,   38640, 2005.7890,   380.15,   382.70,     378.78,   381.33,     380.15,   382.70
2005, 11,   38671, 2005.8740,   380.38,   380.43,     381.51,   381.56,     380.38,   380.43
2005, 12,   38701, 2005.9562,   -99.99,   -99.99,     382.41,   381.78,     382.41,   381.78
2006, 01,   38732, 2006.0411,   383.55,   382.06,     383.51,   382.01,     383.55,   382.06
2006, 02,   38763, 2006.1260,   385.04,   382.50,     384.77,   382.23,     385.04,   382.50
2006, 03,   38791, 2006.2027,   385.94,   382.76,     385.60,   382.43,     385.94,   382.76
2006, 04,   38822, 2006.2877,   386.10,   382.04,     386.70,   382.63,     386.10,   382.04
2006, 05,   38852, 2006.3699,   386.71,   382.40,     387.14,   382.83,     386.71,   382.40
2006, 06,   38883, 2006.4548,   384.71,   382.77,     384.96,   383.02,     384.71,   382.77
2006, 07,   38913, 2006.5370,   382.65,   385.35,     380.49,   383.19,     382.65,   385.35
2006, 08,   38944, 2006.6219,   375.13,   381.69,     376.78,   383.34,     375.13,   381.69
2006, 09,   38975, 2006.7068,   376.92,   382.97,     377.42,   383.48,     376.92,   382.97
2006, 10,   39005, 2006.7890,   381.19,   383.75,     381.04,   383.61,     381.19,   383.75
2006, 11,   39036, 2006.8740,   383.36,   383.41,     383.68,   383.73,     383.36,   383.41
2006, 12,   39066, 2006.9562,   384.56,   383.92,     384.48,   383.85,     384.56,   383.92
2007, 01,   39097, 2007.0411,   386.55,   385.05,     385.48,   383.97,     386.55,   385.05
2007, 02,   39128, 2007.1260,   -99.99,   -99.99,     386.65,   384.09,     386.65,   384.09
2007, 03,   39156, 2007.2027,   -99.99,   -99.99,     387.40,   384.20,     387.40,   384.20
2007, 04,   39187, 2007.2877,   388.91,   384.81,     388.43,   384.33,     388.91,   384.81
2007, 05,   39217, 2007.3699,   388.78,   384.44,     388.81,   384.47,     388.78,   384.44
2007, 06,   39248, 2007.4548,   386.10,   384.14,     386.59,   384.63,     386.10,   384.14
2007, 07,   39278, 2007.5370,   382.45,   385.17,     382.09,   384.81,     382.45,   385.17
2007, 08,   39309, 2007.6219,   378.29,   384.89,     378.41,   385.01,     378.29,   384.89
2007, 09,   39340, 2007.7068,   378.44,   384.53,     379.15,   385.24,     378.44,   384.53
2007, 10,   39370, 2007.7890,   382.03,   384.61,     382.90,   385.49,     382.03,   384.61
2007, 11,   39401, 2007.8740,   -99.99,   -99.99,     385.71,   385.76,     385.71,   385.76
2007, 12,   39431, 2007.9562,   386.21,   385.57,     386.68,   386.04,     386.21,   385.57
2008, 01,   39462, 2008.0410,   388.57,   387.06,     387.85,   386.34,     388.57,   387.06
2008, 02,   39493, 2008.1257,   388.68,   386.11,     389.20,   386.63,     388.68,   386.11
2008, 03,   39522, 2008.2049,   389.51,   386.27,     390.13,   386.89,     389.51,   386.27
2008, 04,   39553, 2008.2896,   392.00,   387.86,     391.30,   387.16,     392.00,   387.86
2008, 05,   39583, 2008.3716,   392.49,   388.14,     391.74,   387.39,     392.49,   388.14
2008, 06,   39614, 2008.4563,   388.99,   387.09,     389.50,   387.60,     388.99,   387.09
2008, 07,   39644, 2008.5383,   384.27,   387.08,     384.95,   387.77,     384.27,   387.08
2008, 08,   39675, 2008.6230,   380.15,   386.82,     381.24,   387.92,     380.15,   386.82
2008, 09,   39706, 2008.7077,   382.20,   388.31,     381.94,   388.05,     382.20,   388.31
2008, 10,   39736, 2008.7896,   383.48,   386.06,     385.58,   388.16,     383.48,   386.06
2008, 11,   39767, 2008.8743,   388.82,   388.87,     388.20,   388.25,     388.82,   388.87
2008, 12,   39797, 2008.9563,   389.85,   389.21,     388.96,   388.31,     389.85,   389.21
2009, 01,   39828, 2009.0411,   388.47,   386.94,     389.88,   388.36,     388.47,   386.94
2009, 02,   39859, 2009.1260,   390.99,   388.40,     390.97,   388.38,     390.99,   388.40
2009, 03,   39887, 2009.2027,   392.05,   388.80,     391.63,   388.38,     392.05,   388.80
2009, 04,   39918, 2009.2877,   393.16,   389.01,     392.53,   388.38,     393.16,   389.01
2009, 05,   39948, 2009.3699,   393.12,   388.72,     392.77,   388.37,     393.12,   388.72
2009, 06,   39979, 2009.4548,   390.21,   388.22,     390.35,   388.37,     390.21,   388.22
2009, 07,   40009, 2009.5370,   385.12,   387.88,     385.63,   388.39,     385.12,   387.88
2009, 08,   40040, 2009.6219,   -99.99,   -99.99,     381.74,   388.44,     381.74,   388.44
2009, 09,   40071, 2009.7068,   383.03,   389.21,     382.36,   388.54,     383.03,   389.21
2009, 10,   40101, 2009.7890,   384.49,   387.11,     386.05,   388.67,     384.49,   387.11
2009, 11,   40132, 2009.8740,   388.49,   388.54,     388.81,   388.86,     388.49,   388.54
2009, 12,   40162, 2009.9562,   389.52,   388.88,     389.73,   389.08,     389.52,   388.88
2010, 01,   40193, 2010.0411,   390.80,   389.26,     390.89,   389.36,     390.80,   389.26
2010, 02,   40224, 2010.1260,   391.61,   389.00,     392.27,   389.66,     391.61,   389.00
2010, 03,   40252, 2010.2027,   392.70,   389.43,     393.23,   389.96,     392.70,   389.43
2010, 04,   40283, 2010.2877,   394.56,   390.37,     394.49,   390.31,     394.56,   390.37
2010, 05,   40313, 2010.3699,   394.94,   390.51,     395.07,   390.64,     394.94,   390.51
2010, 06,   40344, 2010.4548,   393.26,   391.26,     392.96,   390.96,     393.26,   391.26
2010, 07,   40374, 2010.5370,   390.39,   393.17,     388.47,   391.24,     390.39,   393.17
2010, 08,   40405, 2010.6219,   384.49,   391.23,     384.74,   391.49,     384.49,   391.23
2010, 09,   40436, 2010.7068,   385.27,   391.49,     385.47,   391.69,     385.27,   391.49
2010, 10,   40466, 2010.7890,   390.56,   393.20,     389.22,   391.86,     390.56,   393.20
2010, 11,   40497, 2010.8740,   391.13,   391.18,     391.97,   392.02,     391.13,   391.18
2010, 12,   40527, 2010.9562,   392.28,   391.63,     392.81,   392.16,     392.28,   391.63
2011, 01,   40558, 2011.0411,   393.22,   391.67,     393.85,   392.30,     393.22,   391.67
2011, 02,   40589, 2011.1260,   394.92,   392.29,     395.08,   392.45,     394.92,   392.29
2011, 03,   40617, 2011.2027,   395.69,   392.40,     395.87,   392.58,     395.69,   392.40
2011, 04,   40648, 2011.2877,   396.13,   391.92,     396.95,   392.74,     396.13,   391.92
2011, 05,   40678, 2011.3699,   397.64,   393.17,     397.35,   392.89,     397.64,   393.17
2011, 06,   40709, 2011.4548,   395.20,   393.19,     395.06,   393.05,     395.20,   393.19
2011, 07,   40739, 2011.5370,   389.80,   392.60,     390.41,   393.20,     389.80,   392.60
2011, 08,   40770, 2011.6219,   386.66,   393.45,     386.56,   393.35,     386.66,   393.45
2011, 09,   40801, 2011.7068,   387.93,   394.19,     387.24,   393.50,     387.93,   394.19
2011, 10,   40831, 2011.7890,   390.57,   393.23,     390.98,   393.64,     390.57,   393.23
2011, 11,   40862, 2011.8740,   392.71,   392.76,     393.72,   393.77,     392.71,   392.76
2011, 12,   40892, 2011.9562,   -99.99,   -99.99,     394.55,   393.90,     394.55,   393.90
2012, 01,   40923, 2012.0410,   395.08,   393.53,     395.58,   394.02,     395.08,   393.53
2012, 02,   40954, 2012.1257,   397.29,   394.65,     396.79,   394.15,     397.29,   394.65
2012, 03,   40983, 2012.2049,   397.68,   394.35,     397.59,   394.26,     397.68,   394.35
2012, 04,   41014, 2012.2896,   398.55,   394.29,     398.63,   394.37,     398.55,   394.29
2012, 05,   41044, 2012.3716,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
2012, 06,   41075, 2012.4563,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
2012, 07,   41105, 2012.5383,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
2012, 08,   41136, 2012.6230,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
2012, 09,   41167, 2012.7077,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
2012, 10,   41197, 2012.7896,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
2012, 11,   41228, 2012.8743,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
2012, 12,   41258, 2012.9563,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
