"-------------------------------------------------------------------------------------------"
" Monthly atmospheric CO2 concentrations (ppm) derived from flask air samples               "
" Cape Kumukahi, Hawaii: Latitude 19.5N Longitude 154.8W Elevation 3m                       "
"                                                                                           "
" Source: R. F. Keeling, S. C. Piper, A. F. Bollenbacher and S. J. Walker                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu) and            "
" and Dr. Stephen Piper (scpiper@popmail.ucsd.edu), Scripps CO2 Program.                    "
"                                                                                           "
" Flask data in this file through 20-Nov-2017 last updated 15-Dec-2017                      "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly CO2 concentrations in micro-mol CO2 per mole (ppm)  "
" reported on the 2008A SIO manometric mole fraction scale.  This is the standard           "
" version of the data most often sought.  The monthly values have been adjusted             "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '08A' calibration scale                            "
1981, 04,   29691, 1981.2877,   342.67,   339.68,     342.91,   339.91,     342.67,   339.68
1981, 05,   29721, 1981.3699,   -99.99,   -99.99,     343.24,   339.70,     343.24,   339.70
1981, 06,   29752, 1981.4548,   -99.99,   -99.99,     341.84,   339.61,     341.84,   339.61
1981, 07,   29782, 1981.5370,   338.14,   338.75,     339.10,   339.76,     338.14,   338.75
1981, 08,   29813, 1981.6219,   336.86,   340.20,     336.80,   340.18,     336.86,   340.20
1981, 09,   29844, 1981.7068,   336.43,   340.80,     336.26,   340.62,     336.43,   340.80
1981, 10,   29874, 1981.7890,   337.76,   341.07,     337.59,   340.87,     337.76,   341.07
1981, 11,   29905, 1981.8740,   339.00,   340.41,     339.58,   340.97,     339.00,   340.41
1981, 12,   29935, 1981.9562,   341.55,   341.77,     340.80,   341.00,     341.55,   341.77
1982, 01,   29966, 1982.0411,   342.12,   341.40,     341.69,   340.95,     342.12,   341.40
1982, 02,   29997, 1982.1260,   341.84,   340.16,     342.60,   340.91,     341.84,   340.16
1982, 03,   30025, 1982.2027,   343.47,   341.23,     343.29,   341.04,     343.47,   341.23
1982, 04,   30056, 1982.2877,   344.31,   341.31,     344.28,   341.27,     344.31,   341.31
1982, 05,   30086, 1982.3699,   345.01,   341.46,     345.00,   341.45,     345.01,   341.46
1982, 06,   30117, 1982.4548,   343.80,   341.53,     343.77,   341.54,     343.80,   341.53
1982, 07,   30147, 1982.5370,   340.76,   341.37,     340.85,   341.51,     340.76,   341.37
1982, 08,   30178, 1982.6219,   338.33,   341.69,     338.01,   341.40,     338.33,   341.69
1982, 09,   30209, 1982.7068,   -99.99,   -99.99,     336.81,   341.19,     336.81,   341.19
1982, 10,   30239, 1982.7890,   337.52,   340.84,     337.82,   341.12,     337.52,   340.84
1982, 11,   30270, 1982.8740,   340.02,   341.44,     339.83,   341.22,     340.02,   341.44
1982, 12,   30300, 1982.9562,   341.31,   341.53,     341.15,   341.36,     341.31,   341.53
1983, 01,   30331, 1983.0411,   341.92,   341.20,     342.31,   341.57,     341.92,   341.20
1983, 02,   30362, 1983.1260,   343.66,   341.97,     343.68,   341.98,     343.66,   341.97
1983, 03,   30390, 1983.2027,   344.97,   342.72,     344.60,   342.34,     344.97,   342.72
1983, 04,   30421, 1983.2877,   345.40,   342.39,     345.58,   342.56,     345.40,   342.39
1983, 05,   30451, 1983.3699,   346.24,   342.67,     346.28,   342.71,     346.24,   342.67
1983, 06,   30482, 1983.4548,   344.99,   342.71,     345.09,   342.85,     344.99,   342.71
1983, 07,   30512, 1983.5370,   342.44,   343.05,     342.28,   342.94,     342.44,   343.05
1983, 08,   30543, 1983.6219,   339.63,   343.00,     339.55,   342.95,     339.63,   343.00
1983, 09,   30574, 1983.7068,   338.51,   342.91,     338.74,   343.14,     338.51,   342.91
1983, 10,   30604, 1983.7890,   340.39,   343.73,     340.21,   343.51,     340.39,   343.73
1983, 11,   30635, 1983.8740,   342.48,   343.90,     342.38,   343.78,     342.48,   343.90
1983, 12,   30665, 1983.9562,   343.79,   344.01,     343.68,   343.89,     343.79,   344.01
1984, 01,   30696, 1984.0410,   344.63,   343.91,     344.70,   343.96,     344.63,   343.91
1984, 02,   30727, 1984.1257,   345.68,   343.99,     345.77,   344.07,     345.68,   343.99
1984, 03,   30756, 1984.2049,   345.95,   343.68,     346.56,   344.27,     345.95,   343.68
1984, 04,   30787, 1984.2896,   348.19,   345.14,     347.63,   344.57,     348.19,   345.14
1984, 05,   30817, 1984.3716,   348.07,   344.49,     348.25,   344.68,     348.07,   344.49
1984, 06,   30848, 1984.4563,   346.85,   344.60,     346.84,   344.63,     346.85,   344.60
1984, 07,   30878, 1984.5383,   344.06,   344.71,     343.75,   344.45,     344.06,   344.71
1984, 08,   30909, 1984.6230,   340.59,   344.00,     340.93,   344.37,     340.59,   344.00
1984, 09,   30940, 1984.7077,   340.29,   344.71,     340.18,   344.59,     340.29,   344.71
1984, 10,   30970, 1984.7896,   341.75,   345.08,     341.47,   344.77,     341.75,   345.08
1984, 11,   31001, 1984.8743,   343.02,   344.44,     343.42,   344.81,     343.02,   344.44
1984, 12,   31031, 1984.9563,   344.61,   344.83,     344.73,   344.94,     344.61,   344.83
1985, 01,   31062, 1985.0411,   346.27,   345.54,     345.83,   345.08,     346.27,   345.54
1985, 02,   31093, 1985.1260,   346.37,   344.67,     346.86,   345.15,     346.37,   344.67
1985, 03,   31121, 1985.2027,   347.83,   345.56,     347.61,   345.33,     347.83,   345.56
1985, 04,   31152, 1985.2877,   348.43,   345.39,     348.73,   345.68,     348.43,   345.39
1985, 05,   31182, 1985.3699,   350.12,   346.53,     349.74,   346.15,     350.12,   346.53
1985, 06,   31213, 1985.4548,   348.89,   346.59,     348.70,   346.44,     348.89,   346.59
1985, 07,   31243, 1985.5370,   345.90,   346.51,     345.76,   346.43,     345.90,   346.51
1985, 08,   31274, 1985.6219,   342.85,   346.24,     342.81,   346.24,     342.85,   346.24
1985, 09,   31305, 1985.7068,   341.08,   345.52,     341.65,   346.08,     341.08,   345.52
1985, 10,   31335, 1985.7890,   343.08,   346.44,     342.73,   346.07,     343.08,   346.44
1985, 11,   31366, 1985.8740,   344.40,   345.83,     344.76,   346.17,     344.40,   345.83
1985, 12,   31396, 1985.9562,   346.41,   346.63,     346.10,   346.31,     346.41,   346.63
1986, 01,   31427, 1986.0411,   347.05,   346.32,     347.10,   346.36,     347.05,   346.32
1986, 02,   31458, 1986.1260,   348.16,   346.45,     348.11,   346.39,     348.16,   346.45
1986, 03,   31486, 1986.2027,   348.57,   346.29,     348.79,   346.51,     348.57,   346.29
1986, 04,   31517, 1986.2877,   349.97,   346.92,     349.84,   346.78,     349.97,   346.92
1986, 05,   31547, 1986.3699,   350.44,   346.84,     350.77,   347.17,     350.44,   346.84
1986, 06,   31578, 1986.4548,   350.18,   347.87,     349.90,   347.63,     350.18,   347.87
1986, 07,   31608, 1986.5370,   347.28,   347.89,     347.26,   347.92,     347.28,   347.89
1986, 08,   31639, 1986.6219,   344.67,   348.08,     344.68,   348.13,     344.67,   348.08
1986, 09,   31670, 1986.7068,   343.85,   348.31,     343.78,   348.23,     343.85,   348.31
1986, 10,   31700, 1986.7890,   344.83,   348.21,     344.86,   348.20,     344.83,   348.21
1986, 11,   31731, 1986.8740,   346.68,   348.12,     346.75,   348.16,     346.68,   348.12
1986, 12,   31761, 1986.9562,   347.86,   348.08,     347.91,   348.12,     347.86,   348.08
1987, 01,   31792, 1987.0411,   349.23,   348.49,     348.87,   348.12,     349.23,   348.49
1987, 02,   31823, 1987.1260,   349.34,   347.63,     349.85,   348.13,     349.34,   347.63
1987, 03,   31851, 1987.2027,   350.83,   348.54,     350.61,   348.32,     350.83,   348.54
1987, 04,   31882, 1987.2877,   351.71,   348.65,     351.75,   348.68,     351.71,   348.65
1987, 05,   31912, 1987.3699,   352.35,   348.73,     352.73,   349.11,     352.35,   348.73
1987, 06,   31943, 1987.4548,   352.25,   349.94,     351.76,   349.49,     352.25,   349.94
1987, 07,   31973, 1987.5370,   348.93,   349.55,     349.00,   349.67,     348.93,   349.55
1987, 08,   32004, 1987.6219,   346.55,   349.97,     346.34,   349.80,     346.55,   349.97
1987, 09,   32035, 1987.7068,   345.13,   349.60,     345.38,   349.85,     345.13,   349.60
1987, 10,   32065, 1987.7890,   346.76,   350.15,     346.56,   349.92,     346.76,   350.15
1987, 11,   32096, 1987.8740,   348.36,   349.80,     348.61,   350.03,     348.36,   349.80
1987, 12,   32126, 1987.9562,   350.10,   350.32,     349.96,   350.17,     350.10,   350.32
1988, 01,   32157, 1988.0410,   351.03,   350.29,     351.06,   350.30,     351.03,   350.29
1988, 02,   32188, 1988.1257,   352.10,   350.38,     352.22,   350.50,     352.10,   350.38
1988, 03,   32217, 1988.2049,   353.00,   350.69,     353.15,   350.83,     353.00,   350.69
1988, 04,   32248, 1988.2896,   354.57,   351.48,     354.33,   351.22,     354.57,   351.48
1988, 05,   32278, 1988.3716,   355.07,   351.44,     355.18,   351.55,     355.07,   351.44
1988, 06,   32309, 1988.4563,   354.12,   351.85,     354.17,   351.93,     354.12,   351.85
1988, 07,   32339, 1988.5383,   351.67,   352.34,     351.64,   352.36,     351.67,   352.34
1988, 08,   32370, 1988.6230,   349.42,   352.88,     349.08,   352.58,     349.42,   352.88
1988, 09,   32401, 1988.7077,   347.43,   351.91,     348.02,   352.50,     347.43,   351.91
1988, 10,   32431, 1988.7896,   349.25,   352.64,     349.07,   352.42,     349.25,   352.64
1988, 11,   32462, 1988.8743,   350.84,   352.28,     350.90,   352.31,     350.84,   352.28
1988, 12,   32492, 1988.9563,   351.70,   351.92,     351.98,   352.19,     351.70,   351.92
1989, 01,   32523, 1989.0411,   353.42,   352.69,     352.78,   352.03,     353.42,   352.69
1989, 02,   32554, 1989.1260,   353.17,   351.44,     353.69,   351.95,     353.17,   351.44
1989, 03,   32582, 1989.2027,   354.17,   351.87,     354.51,   352.20,     354.17,   351.87
1989, 04,   32613, 1989.2877,   356.23,   353.15,     355.82,   352.72,     356.23,   353.15
1989, 05,   32643, 1989.3699,   356.85,   353.20,     356.77,   353.13,     356.85,   353.20
1989, 06,   32674, 1989.4548,   355.87,   353.54,     355.68,   353.39,     355.87,   353.54
1989, 07,   32704, 1989.5370,   352.74,   353.36,     352.85,   353.52,     352.74,   353.36
1989, 08,   32735, 1989.6219,   350.40,   353.85,     350.16,   353.64,     350.40,   353.85
1989, 09,   32766, 1989.7068,   349.09,   353.60,     349.14,   353.64,     349.09,   353.60
1989, 10,   32796, 1989.7890,   350.00,   353.42,     350.14,   353.53,     350.00,   353.42
1989, 11,   32827, 1989.8740,   351.84,   353.29,     352.16,   353.59,     351.84,   353.29
1989, 12,   32857, 1989.9562,   354.06,   354.29,     353.66,   353.87,     354.06,   354.29
1990, 01,   32888, 1990.0411,   354.48,   353.74,     354.90,   354.15,     354.48,   353.74
1990, 02,   32919, 1990.1260,   356.60,   354.87,     356.12,   354.38,     356.60,   354.87
1990, 03,   32947, 1990.2027,   356.78,   354.47,     356.72,   354.40,     356.78,   354.47
1990, 04,   32978, 1990.2877,   357.36,   354.27,     357.43,   354.32,     357.36,   354.27
1990, 05,   33008, 1990.3699,   357.74,   354.08,     358.05,   354.39,     357.74,   354.08
1990, 06,   33039, 1990.4548,   356.98,   354.64,     357.07,   354.77,     356.98,   354.64
1990, 07,   33069, 1990.5370,   354.70,   355.33,     354.62,   355.30,     354.70,   355.33
1990, 08,   33100, 1990.6219,   352.73,   356.19,     352.18,   355.67,     352.73,   356.19
1990, 09,   33131, 1990.7068,   350.88,   355.40,     351.15,   355.67,     350.88,   355.40
1990, 10,   33161, 1990.7890,   351.86,   355.29,     352.15,   355.55,     351.86,   355.29
1990, 11,   33192, 1990.8740,   354.44,   355.90,     354.05,   355.48,     354.44,   355.90
1990, 12,   33222, 1990.9562,   355.08,   355.31,     355.18,   355.39,     355.08,   355.31
1991, 01,   33253, 1991.0411,   355.99,   355.25,     356.08,   355.32,     355.99,   355.25
1991, 02,   33284, 1991.1260,   356.97,   355.23,     357.18,   355.43,     356.97,   355.23
1991, 03,   33312, 1991.2027,   358.13,   355.82,     358.03,   355.70,     358.13,   355.82
1991, 04,   33343, 1991.2877,   358.99,   355.88,     359.17,   356.05,     358.99,   355.88
1991, 05,   33373, 1991.3699,   360.25,   356.58,     360.01,   356.34,     360.25,   356.58
1991, 06,   33404, 1991.4548,   358.93,   356.58,     358.80,   356.49,     358.93,   356.58
1991, 07,   33434, 1991.5370,   355.65,   356.27,     355.84,   356.52,     355.65,   356.27
1991, 08,   33465, 1991.6219,   353.24,   356.71,     352.86,   356.37,     353.24,   356.71
1991, 09,   33496, 1991.7068,   351.33,   355.86,     351.65,   356.19,     351.33,   355.86
1991, 10,   33526, 1991.7890,   353.05,   356.49,     352.72,   356.12,     353.05,   356.49
1991, 11,   33557, 1991.8740,   354.61,   356.07,     354.60,   356.03,     354.61,   356.07
1991, 12,   33587, 1991.9562,   355.51,   355.74,     355.85,   356.07,     355.51,   355.74
1992, 01,   33618, 1992.0410,   357.13,   356.39,     357.12,   356.35,     357.13,   356.39
1992, 02,   33649, 1992.1257,   358.50,   356.76,     358.37,   356.61,     358.50,   356.76
1992, 03,   33678, 1992.2049,   359.08,   356.74,     359.10,   356.75,     359.08,   356.74
1992, 04,   33709, 1992.2896,   360.06,   356.92,     359.96,   356.80,     360.06,   356.92
1992, 05,   33739, 1992.3716,   360.34,   356.65,     360.41,   356.73,     360.34,   356.65
1992, 06,   33770, 1992.4563,   358.87,   356.55,     358.86,   356.58,     358.87,   356.55
1992, 07,   33800, 1992.5383,   354.18,   354.86,     355.88,   356.61,     354.18,   354.86
1992, 08,   33831, 1992.6230,   354.10,   357.61,     353.33,   356.87,     354.10,   357.61
1992, 09,   33862, 1992.7077,   352.28,   356.83,     352.37,   356.92,     352.28,   356.83
1992, 10,   33892, 1992.7896,   353.39,   356.83,     353.44,   356.84,     353.39,   356.83
1992, 11,   33923, 1992.8743,   355.12,   356.58,     355.41,   356.85,     355.12,   356.58
1992, 12,   33953, 1992.9563,   356.97,   357.19,     356.76,   356.97,     356.97,   357.19
1993, 01,   33984, 1993.0411,   357.68,   356.93,     357.83,   357.07,     357.68,   356.93
1993, 02,   34015, 1993.1260,   359.17,   357.42,     358.82,   357.05,     359.17,   357.42
1993, 03,   34043, 1993.2027,   358.96,   356.62,     359.35,   357.00,     358.96,   356.62
1993, 04,   34074, 1993.2877,   360.23,   357.10,     360.28,   357.14,     360.23,   357.10
1993, 05,   34104, 1993.3699,   361.52,   357.82,     361.05,   357.35,     361.52,   357.82
1993, 06,   34135, 1993.4548,   359.98,   357.61,     359.68,   357.35,     359.98,   357.61
1993, 07,   34165, 1993.5370,   355.56,   356.19,     356.53,   357.22,     355.56,   356.19
1993, 08,   34196, 1993.6219,   353.67,   357.17,     353.61,   357.14,     353.67,   357.17
1993, 09,   34227, 1993.7068,   352.68,   357.25,     352.64,   357.21,     352.68,   357.25
1993, 10,   34257, 1993.7890,   354.43,   357.89,     354.07,   357.50,     354.43,   357.89
1993, 11,   34288, 1993.8740,   356.07,   357.55,     356.43,   357.88,     356.07,   357.55
1993, 12,   34318, 1993.9562,   358.42,   358.65,     358.13,   358.34,     358.42,   358.65
1994, 01,   34349, 1994.0411,   359.42,   358.67,     359.48,   358.71,     359.42,   358.67
1994, 02,   34380, 1994.1260,   360.52,   358.77,     360.65,   358.88,     360.52,   358.77
1994, 03,   34408, 1994.2027,   361.55,   359.20,     361.26,   358.91,     361.55,   359.20
1994, 04,   34439, 1994.2877,   361.80,   358.66,     362.02,   358.86,     361.80,   358.66
1994, 05,   34469, 1994.3699,   362.51,   358.80,     362.58,   358.86,     362.51,   358.80
1994, 06,   34500, 1994.4548,   361.32,   358.94,     361.32,   358.99,     361.32,   358.94
1994, 07,   34530, 1994.5370,   358.37,   359.00,     358.58,   359.27,     358.37,   359.00
1994, 08,   34561, 1994.6219,   356.46,   359.97,     356.00,   359.54,     356.46,   359.97
1994, 09,   34592, 1994.7068,   354.76,   359.35,     355.10,   359.68,     354.76,   359.35
1994, 10,   34622, 1994.7890,   356.20,   359.67,     356.46,   359.90,     356.20,   359.67
1994, 11,   34653, 1994.8740,   358.63,   360.11,     358.76,   360.21,     358.63,   360.11
1994, 12,   34683, 1994.9562,   360.95,   361.18,     360.26,   360.48,     360.95,   361.18
1995, 01,   34714, 1995.0411,   360.81,   360.05,     361.33,   360.56,     360.81,   360.05
1995, 02,   34745, 1995.1260,   362.81,   361.05,     362.44,   360.67,     362.81,   361.05
1995, 03,   34773, 1995.2027,   362.77,   360.42,     363.21,   360.84,     362.77,   360.42
1995, 04,   34804, 1995.2877,   365.00,   361.86,     364.11,   360.95,     365.00,   361.86
1995, 05,   34834, 1995.3699,   364.28,   360.55,     364.53,   360.80,     364.28,   360.55
1995, 06,   34865, 1995.4548,   362.88,   360.50,     363.11,   360.77,     362.88,   360.50
1995, 07,   34895, 1995.5370,   360.42,   361.05,     360.34,   361.03,     360.42,   361.05
1995, 08,   34926, 1995.6219,   357.70,   361.23,     357.89,   361.45,     357.70,   361.23
1995, 09,   34957, 1995.7068,   357.49,   362.09,     357.28,   361.88,     357.49,   362.09
1995, 10,   34987, 1995.7890,   359.27,   362.76,     358.68,   362.13,     359.27,   362.76
1995, 11,   35018, 1995.8740,   359.78,   361.27,     360.54,   362.00,     359.78,   361.27
1995, 12,   35048, 1995.9562,   361.11,   361.34,     361.63,   361.85,     361.11,   361.34
1996, 01,   35079, 1996.0410,   362.58,   361.82,     362.68,   361.90,     362.58,   361.82
1996, 02,   35110, 1996.1257,   364.12,   362.36,     363.87,   362.09,     364.12,   362.36
1996, 03,   35139, 1996.2049,   364.48,   362.10,     364.63,   362.24,     364.48,   362.10
1996, 04,   35170, 1996.2896,   365.82,   362.64,     365.56,   362.36,     365.82,   362.64
1996, 05,   35200, 1996.3716,   365.57,   361.84,     366.31,   362.57,     365.57,   361.84
1996, 06,   35231, 1996.4563,   366.68,   364.33,     365.38,   363.08,     366.68,   364.33
1996, 07,   35261, 1996.5383,   362.67,   363.35,     362.74,   363.48,     362.67,   363.35
1996, 08,   35292, 1996.6230,   360.13,   363.70,     360.02,   363.61,     360.13,   363.70
1996, 09,   35323, 1996.7077,   358.60,   363.22,     358.86,   363.48,     358.60,   363.22
1996, 10,   35353, 1996.7896,   360.01,   363.50,     359.94,   363.40,     360.01,   363.50
1996, 11,   35384, 1996.8743,   361.94,   363.42,     362.00,   363.46,     361.94,   363.42
1996, 12,   35414, 1996.9563,   363.65,   363.88,     363.39,   363.61,     363.65,   363.88
1997, 01,   35445, 1997.0411,   364.33,   363.57,     364.38,   363.61,     364.33,   363.57
1997, 02,   35476, 1997.1260,   365.53,   363.75,     365.34,   363.55,     365.53,   363.75
1997, 03,   35504, 1997.2027,   365.49,   363.12,     365.95,   363.58,     365.49,   363.12
1997, 04,   35535, 1997.2877,   366.82,   363.65,     366.99,   363.80,     366.82,   363.65
1997, 05,   35565, 1997.3699,   368.45,   364.70,     367.85,   364.10,     368.45,   364.70
1997, 06,   35596, 1997.4548,   366.78,   364.38,     366.61,   364.25,     366.78,   364.38
1997, 07,   35626, 1997.5370,   362.94,   363.58,     363.63,   364.33,     362.94,   363.58
1997, 08,   35657, 1997.6219,   361.61,   365.16,     360.81,   364.40,     361.61,   365.16
1997, 09,   35688, 1997.7068,   359.66,   364.29,     359.69,   364.32,     359.66,   364.29
1997, 10,   35718, 1997.7890,   360.56,   364.07,     360.89,   364.38,     360.56,   364.07
1997, 11,   35749, 1997.8740,   362.94,   364.43,     363.32,   364.79,     362.94,   364.43
1997, 12,   35779, 1997.9562,   366.27,   366.50,     365.19,   365.41,     366.27,   366.50
1998, 01,   35810, 1998.0411,   366.25,   365.49,     366.74,   365.96,     366.25,   365.49
1998, 02,   35841, 1998.1260,   368.28,   366.50,     368.20,   366.41,     368.28,   366.50
1998, 03,   35869, 1998.2027,   369.23,   366.85,     368.93,   366.54,     369.23,   366.85
1998, 04,   35900, 1998.2877,   369.62,   366.43,     369.59,   366.39,     369.62,   366.43
